epoch,train_loss,val_loss,train_time,val_time
0.0,9.091322053612698,23.33157178407644,185.01240181922913,69.04767441749573
1.0,4.8447744262276995,6.024063584008923,152.66407251358032,69.66915559768677
2.0,3.409914832717127,2.8390277242444117,152.43308472633362,69.36835956573486
3.0,2.389754282144128,4.115836966310462,152.4970531463623,69.16431164741516
4.0,2.0767329777458525,3.9337296106974993,152.58358597755432,70.63774871826172
5.0,1.547812303790585,1.181124021722794,152.76111340522766,74.5172917842865
6.0,1.132140125335781,1.6799206739776145,152.5062665939331,69.88371658325195
7.0,1.0725563627719394,0.8824674118069727,152.57483053207397,70.00272464752197
8.0,1.006922636317403,0.7919979238356663,152.5531439781189,68.95349669456482
9.0,0.8996570695933782,0.9041166617670048,152.64966750144958,69.5879635810852
10.0,0.8302649381956348,2.6479343503031827,152.63575315475464,70.7248125076294
11.0,0.8877187872900172,0.416844921657705,152.6089584827423,70.00351738929749
12.0,0.7905512619534167,0.6054326398699242,152.61053895950317,69.66745924949646
13.0,0.7377890005943741,1.4390170084521474,152.76387119293213,69.63928413391113
14.0,0.7869270870621982,1.1179114270124146,152.69453835487366,71.00264501571655
15.0,0.7845825034125465,0.5311335134204808,152.46431469917297,70.25652766227722
16.0,0.6506501955545267,0.4174391522946993,152.5567545890808,70.69101428985596
17.0,0.6100844134001022,0.43894656940589427,152.66601157188416,71.09859204292297
18.0,0.6174380956749855,1.6045919571406888,152.8086929321289,72.09976744651794
19.0,0.5842083796777361,0.4527343356179851,152.99775791168213,73.08142161369324
20.0,0.5902381117690368,0.587722455245141,152.97300791740417,72.85021376609802
21.0,0.5889572421135566,0.6595486363481788,153.15153336524963,71.39529705047607
22.0,0.6208049751320647,0.8526375787870039,153.02326226234436,72.15238809585571
23.0,0.5481925504957513,0.5850442884597026,153.1413378715515,71.10651016235352
24.0,0.4957456547617526,1.4578830655596924,153.0838062763214,71.3762137889862
25.0,0.4463866710817415,0.524779632840762,152.7050335407257,72.35505676269531
26.0,0.44998240693913705,0.829579475953467,153.09376549720764,72.07777285575867
27.0,0.43138443383892744,0.4037407655384493,153.12568831443787,72.77029252052307
28.0,0.42900485018949835,0.6116271770319541,152.92153692245483,72.63770174980164
29.0,0.44629672333643683,0.9014080828612101,152.90690302848816,72.01448917388916
30.0,0.4697424859247396,0.9372624717642447,152.9811716079712,71.38891696929932
