epoch,train_loss,val_loss,train_time,val_time
0.0,10.738313413520892,13.321268658798315,158.89225435256958,66.25649976730347
1.0,6.403294915411885,11.397250986766117,158.54538679122925,66.5790445804596
2.0,4.992258483639048,5.046623279311496,158.5801248550415,65.44422388076782
3.0,4.0604843013516465,6.603157932431298,159.0414571762085,65.44819021224976
4.0,3.4300335369982786,14.406312405472388,158.67125821113586,65.96137952804565
5.0,2.826107459056374,2.6104252966640282,159.18133091926575,66.06447839736938
6.0,2.379079344847406,2.0162102670109556,158.9986572265625,65.53542351722717
7.0,2.033861918858801,1.4949191384065081,159.00830483436584,65.38744449615479
8.0,1.5871839185296313,1.8384962834350884,158.90982675552368,65.68242812156677
9.0,1.4520153732799739,1.0322399803849518,159.14408016204834,66.01054883003235
10.0,1.2178425746040453,1.394168591846015,159.2714684009552,66.06051874160767
11.0,1.092020759077285,1.497667141332553,159.26881647109985,65.76234865188599
12.0,0.9153103760086608,1.3071133161657682,159.20428848266602,65.51554346084595
13.0,0.8297951787149861,0.8136706565545313,159.11237692832947,66.58389949798584
14.0,0.7310281138381682,0.6808177608466318,159.33160066604614,63.330384254455566
15.0,0.6246269042209044,0.5101739639837102,158.3656463623047,63.21359968185425
16.0,0.5971089994547444,0.6099854736369197,158.19400358200073,62.07469296455383
17.0,0.5729787999516871,6.631622046908483,158.24378204345703,62.203216791152954
18.0,0.49414376365351237,0.3619014494141086,158.321852684021,62.98821496963501
19.0,0.4861330182599593,0.5428963234228724,158.3821747303009,62.8321578502655
20.0,0.45425468601539665,0.41939980963087525,158.23147082328796,63.27537512779236
21.0,0.4092644281692943,0.220475131815381,158.59024810791016,62.17149090766907
22.0,0.42299891561007535,0.5478005454950314,158.01562666893005,63.33289933204651
23.0,0.3881294651004775,4.138291425701423,158.04004001617432,77.36449790000916
24.0,0.35707010320903,8.622048581762757,157.57854628562927,62.99066781997681
25.0,0.36596964381243924,0.2826972797580634,158.0612416267395,63.05242848396301
26.0,0.34618208478907475,0.41352212496672536,157.88208866119385,63.15873885154724
27.0,0.30992714316687936,7.018473921787566,157.8964560031891,63.25081968307495
28.0,0.30124231584482614,0.5578779590685213,157.99314546585083,63.31536364555359
29.0,0.2927929158121102,6.163875367494162,157.91882991790771,62.95877981185913
30.0,0.2746193770668049,0.22993856562755058,157.8950047492981,62.284619092941284
31.0,0.27223678987214134,0.4000246806355376,157.78057217597961,62.61745834350586
32.0,0.277062488588192,2.7455900225516126,157.8629424571991,62.29774236679077
33.0,0.24905518010276617,0.18386376532452123,157.8844394683838,63.54471254348755
34.0,0.254694423827792,0.2134976473695494,157.9047815799713,62.70381045341492
35.0,0.2293765319614286,0.1715135603585574,157.9104027748108,62.79616665840149
36.0,0.21596445573682396,0.457217021955432,158.14490485191345,63.10827302932739
37.0,0.2261409735673002,5.218589586009027,157.7937889099121,62.8808114528656
38.0,0.23067852897512434,0.22309518957608407,157.96851682662964,63.00923490524292
39.0,0.212646224691524,0.8529933202793347,158.10617327690125,62.380157232284546
40.0,0.20291664202317955,0.20585605225966486,158.16828083992004,62.82519292831421
41.0,0.2044104633866123,0.13438342880836138,158.40893173217773,63.174052476882935
42.0,0.18834430567876734,0.14499059212674828,158.379558801651,62.89266109466553
43.0,0.1988589496201604,0.18810742701536373,158.01979398727417,62.63103747367859
44.0,0.19800134148489074,1.6345560281842222,158.11879897117615,63.24690556526184
45.0,0.20092830764669903,9.125803827853007,157.98906874656677,62.60405683517456
46.0,0.19045890727213846,0.18036336501798245,157.95099878311157,62.357905626297
47.0,0.17625319345856724,1.531402182102071,157.78114867210388,62.76749563217163
48.0,0.17120165533049853,4.1372485807607315,157.67593812942505,62.855490922927856
49.0,0.18146678954887316,0.09648762549627067,157.665545463562,63.14998149871826
50.0,0.17762297915371192,0.18681103110208527,157.80632376670837,61.78765320777893
51.0,0.16427400032905579,0.26743026720193447,157.86085200309753,62.68226504325867
52.0,0.17068558473150697,0.18096435379460862,157.7879192829132,65.10999965667725
53.0,0.15684457592934584,0.12118142577711273,157.73053431510925,63.54572296142578
54.0,0.15088795306280253,0.32644032199007167,157.85753464698792,63.11430072784424
55.0,0.1565241324958994,3.2755182918668004,158.78648710250854,62.20037865638733
56.0,0.15261174069048686,0.13299967906420304,159.32555842399597,61.79926896095276
57.0,0.15705422177252487,0.12569291525315696,158.8727250099182,62.51804161071777
58.0,0.1601838258540088,0.14150153596643894,158.88007259368896,62.12955904006958
59.0,0.15019706928355722,0.9498004171874133,159.3063678741455,61.724411725997925
60.0,0.14191806381103383,8.051223531943664,158.9727828502655,63.043959856033325
61.0,0.15540998651052368,0.15050843585069681,159.44816279411316,62.779340505599976
62.0,0.15573293347844286,0.09021499927031548,159.1493878364563,62.8048141002655
63.0,0.1363638419224243,0.14820708912233407,158.6148247718811,62.036965131759644
64.0,0.14154955161504418,0.13998581374313718,158.174334526062,63.642024517059326
65.0,0.1346649497766743,0.13674727003516626,158.24718475341797,63.297563552856445
66.0,0.13998211284577874,8.738547020933634,158.0302858352661,62.88765501976013
67.0,0.13375312242285348,0.2426918297605823,158.01680254936218,63.052003622055054
68.0,0.1446334565802063,0.28846386039412725,157.74910044670105,62.960142374038696
69.0,0.1398824514224097,0.0991990603082178,157.94209098815918,62.38918852806091
70.0,0.12969531488880093,1.1175477179684241,157.7213327884674,62.738505363464355
71.0,0.12872277168410237,0.11529953547585968,157.51422500610352,63.19283580780029
72.0,0.12954716049938653,6.010957442975501,157.31023859977722,63.003591537475586
73.0,0.12992265740525252,0.145913856564114,157.50963139533997,63.17654252052307
74.0,0.12167678943503021,2.9847502767835445,157.47258830070496,62.88790321350098
75.0,0.12060211503230787,0.14514402536879073,157.3655025959015,63.35417628288269
76.0,0.12611452583732502,0.16634068326938148,157.59064364433289,63.33531069755554
77.0,0.12800668805390472,0.11373267207607644,157.4599530696869,69.99869561195374
78.0,0.12455718942601404,0.08124320221930463,157.39966082572937,61.71399521827698
79.0,0.12716686093245236,0.20912430933021534,157.36894011497498,62.948418378829956
80.0,0.1214743284033307,6.655650315642898,157.67024731636047,77.1649272441864
81.0,0.11561290464064937,0.13985359640853254,157.8232011795044,63.51552224159241
82.0,0.12328060403793313,0.1522111023417488,157.7348771095276,62.94779872894287
83.0,0.11277214114429929,0.1466596642197023,158.27966713905334,62.36577820777893
84.0,0.11741635796744326,8.434294347841673,158.43543601036072,67.3709876537323
85.0,0.1092962333217444,0.13435924343431482,158.7935860157013,62.81231880187988
86.0,0.11597592274869627,1.6577545174119692,158.87408256530762,63.315815925598145
87.0,0.11131645426895262,0.14827104643121122,158.9658522605896,61.91117334365845
88.0,0.1136412520368386,1.1117102460992814,159.47883796691895,63.02424240112305
89.0,0.10956048039945285,0.13102716047755322,159.2110776901245,63.11851096153259
90.0,0.11088674565239108,6.123143740778799,159.02323865890503,64.4020893573761
91.0,0.10318118148673361,0.08468857541303564,160.07097482681274,62.563541412353516
92.0,0.13066630411575356,0.1545730476342076,159.28290796279907,63.44646644592285
93.0,0.1084018170425072,0.11677065831807032,159.52637672424316,62.90256667137146
94.0,0.10705464326464226,0.22051087662203617,159.66260027885437,62.98534369468689
95.0,0.11282958847784473,7.693223793638893,159.72941040992737,63.058934926986694
96.0,0.10946261818468367,0.3323063610675899,159.2560510635376,63.2000687122345
97.0,0.10297851670094195,0.35745202810209836,160.1453824043274,63.2182731628418
98.0,0.10201812829835068,0.08753992151339605,159.7286479473114,65.35775804519653
99.0,0.1055243057300175,0.10093679400470573,159.36166667938232,63.092106342315674
100.0,0.07806473815287662,0.07290185022969108,159.56129264831543,62.8606538772583
101.0,0.06826144035305592,0.07049322498927263,160.13961482048035,63.03700828552246
102.0,0.06554505518925094,0.060379277660475295,159.32935667037964,63.28058218955994
103.0,0.06583820045411151,0.0707543151593047,159.3970971107483,63.06875133514404
104.0,0.06333375047187435,0.057638881699588106,159.54484915733337,62.808605909347534
105.0,0.06023471119175402,0.0736066232899212,160.12411618232727,63.029433488845825
106.0,0.06454462876424885,0.07485717904270164,159.90275120735168,62.46052384376526
107.0,0.06032399299095723,0.05381634383027373,159.71958255767822,62.1147358417511
108.0,0.05940595100345441,0.0573721651977755,159.35882353782654,61.78781294822693
109.0,0.0555210558779871,0.06049173140088043,159.74519038200378,62.88672590255737
110.0,0.057472287679039856,0.06078722584305002,159.30786323547363,63.2710337638855
111.0,0.05475021576074314,0.058087324449819934,159.7798147201538,63.15668320655823
112.0,0.05405990405352709,0.05477021868854162,159.9349422454834,64.74684810638428
113.0,0.055127813415669996,0.06640992749465487,159.2898714542389,62.32883858680725
114.0,0.055338005804169275,0.055855838396120946,160.14161825180054,62.898993730545044
115.0,0.054250662157002714,0.06865746000324663,159.50154495239258,61.97628688812256
116.0,0.055657225791487394,0.055121787351994224,160.17424416542053,62.97870111465454
117.0,0.05463421754652873,0.0632713146668524,159.71876215934753,62.21348977088928
118.0,0.053379490442634056,0.051620026589588204,159.78139066696167,62.988524436950684
119.0,0.054227406684696715,0.05437437719500285,160.24777126312256,63.18952751159668
120.0,0.05012225636909977,0.057336871516978374,159.9030327796936,62.303795337677
121.0,0.0501897622286622,0.042974953596513224,159.86892747879028,76.58306193351746
122.0,0.051845186788406245,0.05271999951359894,159.45116758346558,62.798983573913574
123.0,0.049684923248464026,0.05592219609461157,160.2137815952301,62.97705340385437
124.0,0.04985416334681713,0.04923156436232214,159.62975549697876,61.784587383270264
125.0,0.05286514174582683,0.06538339033226034,159.75170588493347,63.30376482009888
126.0,0.05125608935233144,0.051888882178484405,159.81351590156555,62.349520683288574
127.0,0.05046990524152479,0.06966019153175414,159.89319968223572,62.67094850540161
128.0,0.0480897318824713,0.054820541539125515,159.387469291687,63.32941031455994
129.0,0.054971229369189106,0.05467726136135527,160.01391172409058,62.706995248794556
130.0,0.049200116711666686,0.0540350893928302,160.3298032283783,61.956103801727295
131.0,0.046817330108220416,0.05789400476641795,159.5760521888733,77.4032609462738
132.0,0.05121614233713752,0.05291898822418968,159.7256691455841,62.41627740859985
133.0,0.05025613906580154,0.05369916660256592,160.0004391670227,63.12382411956787
134.0,0.0498349003564862,0.0665146733482447,159.71948146820068,62.901474714279175
135.0,0.04945837083927589,0.047894128658221784,159.6780607700348,63.03743076324463
136.0,0.04714093096619835,0.05319122010885957,160.61706066131592,62.97402763366699
137.0,0.04946253700079195,0.048228340171159526,160.5992329120636,63.129809617996216
138.0,0.049561613940017867,0.051701765969109956,159.96235585212708,62.43061351776123
